 L_T1, L_T2, L_T3, L_T4, L_T5, L_T6, L_T7, F_PU1, S_PU1, F_PU2, S_PU2, F_PU3, S_PU3, F_PU4, S_PU4, F_PU5, S_PU5, F_PU6, S_PU6, F_PU7, S_PU7, F_PU8, S_PU8, F_PU9, S_PU9, F_PU10, S_PU10, F_PU11, S_PU11, F_V2, S_V2, P_J280, P_J269, P_J300, P_J256, P_J289, P_J415, P_J302, P_J306, P_J307, P_J317, P_J14, P_J422, ATT_FLAG
1.1036876906877537,3.901860801359548,4.46136232686158,3.6519599859605334,2.6719608364582146,5.449468463968369,2.9075746010751593,96.88704306504353,1.0,96.90704306504352,1.0,0.0,0.0,34.68893692793674,1.0,0.0,0.0,0.0,0.0,0.18857155007109724,0.4385384885374355,0.0,0.0,0.0,0.0,28.159170910165415,1.0,14.50255084107804,0.5614615114625645,70.25940063990568,1.0,2.9743853848853745,34.64524923724898,29.65345540945444,92.28189386289321,29.757840794339817,60.694387085880734,24.498373180869127,62.57279162728817,24.28292472392049,79.45610968762188,32.14468463968369,31.244684639683694,1
0.8324423602449913,2.3972502277282954,3.7440360817789546,3.02,3.731593721533963,5.412596066258348,4.044086231904218,98.34241565736357,1.0,98.36241565736357,1.0,0.0,0.0,34.92984629398664,1.0,0.0,0.0,49.15832942545936,1.0,0.0,0.0,35.10375537263366,1.0,0.0,0.0,22.772623426920646,0.7814901656458697,0.0,0.0,82.59346815221322,1.0,2.97,33.86144001552061,26.80069493269767,89.01814901656459,26.860694932697672,85.88059137680958,20.81828253097166,82.56658199791204,20.740133514407077,68.8492418946268,29.74850983435413,28.84850983435413,1
1.6212812611654734,3.4819039054125898,3.3295375133985683,3.6753914009464004,3.8655515585920845,5.4196796847086315,2.7455515585920844,118.94464457172484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94,1.0,22.1073955542865,0.6032031529136835,0.0,0.0,0.0,0.0,0.0,0.0,64.10537169523587,1.0,2.99,22.353309351552504,28.481423432475538,68.04605001786476,28.44142343247554,85.8953914009464,26.180835041524762,75.18345840036218,26.180835041524762,54.25603203152914,30.923327337888125,30.023327337888126,1
3.9166581658256283,1.0184898491730658,5.192295896177889,3.2910969430427133,2.9591377470796982,5.3317755108868345,2.9633673366974875,95.59892339206603,1.0,95.61847951434432,1.0,0.0,0.0,34.24506634001498,1.0,0.0,0.0,0.0,0.0,49.09861736178865,1.0,35.96334183417437,1.0,0.0,0.0,31.428224489113166,1.0,0.0,0.0,113.70334149962562,1.0,2.98,35.33653065321005,26.167862286375176,89.53838267166623,26.227862286375178,85.29373470684986,22.99159182581065,83.28313264657507,22.87203570353236,68.13824999163627,29.322091875992964,28.422091875992965,1
1.5005763742074152,4.865035878953205,3.4522177927218265,3.805035878953205,2.7222656313261,5.210015946201424,2.675564414556347,98.11272240902282,1.0,98.13272240902283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.30278619382853,1.0,0.0,0.0,35.25277822072782,1.0,0.0,0.0,30.923330675633096,1.0,0.0,0.0,63.996669324366906,1.0,2.97,33.98614078876376,29.815035878953204,67.63831074288132,29.77225765822539,84.5711288291127,19.387814099681023,80.92947943749756,19.275035878953204,66.24615673496518,32.265035878953206,31.365035878953204,1
3.1310455958251113,3.2733364350901435,4.170348531941704,3.302822942448019,2.769670078599158,5.5,4.249184501768326,96.10311564276714,1.0,96.11494882101263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.84367566176142,1.0,35.91633364350901,1.0,0.0,0.0,30.648157516484076,1.0,0.0,0.0,90.2221537943759,1.0,2.98,35.06552745054777,29.23983503929958,70.3548396919348,29.19983503929958,84.87881735928576,22.226168682808595,82.59350139579057,22.1143355045631,70.01319939020102,31.83983503929958,30.93983503929958,1
3.055610607158661,0.9447235795160919,4.993329456277213,3.769343257818859,3.037465301320396,5.5,4.474389392841339,117.2155532306188,1.0,0.0,0.0,0.0,0.0,23.387658355370878,0.7154376982371025,0.0,0.0,48.323836551873526,1.0,0.0,0.0,9.956834938683786,0.28456230176289754,0.0,0.0,29.843329456277214,1.0,0.0,0.0,92.23345428192141,1.0,2.99,23.350310924338025,25.865380321697234,86.04852367928062,25.889769714538573,86.44185469416175,24.982119093826302,68.95739785221606,24.882119093826304,75.36774133215333,28.725944793833413,27.825944793833415,1
4.0036139981265775,3.640986873182015,5.016364133374965,4.228179333125175,3.4727282667499297,5.5,3.07727173325007,95.3118534696225,1.0,95.33185346962252,1.0,0.0,0.0,33.925456533499855,1.0,0.0,0.0,0.0,0.0,49.22636686693727,1.0,35.1945270651263,1.0,0.0,0.0,30.10998906575077,1.0,0.0,0.0,97.47953529440777,1.0,2.98,35.48816293175133,28.278244938620546,92.19006013837075,28.338244938620548,87.165511204746,23.015451066375245,84.65093766906048,22.905451066375246,72.55548660268525,31.311878071683278,30.41187807168328,1
2.5947983938132926,2.3268400535395566,4.74721196252231,3.960335486020254,3.3169518822129747,5.173159946460443,3.0343120963712025,94.010218537775,1.0,94.02553453242105,1.0,0.0,0.0,15.944354224865172,0.46840053539556914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.27018979417025,1.0,2.98,36.17963065080317,30.560226217132755,83.4037011713261,30.60706627067231,67.45226787685903,31.2333861635932,63.476208064247466,31.2333861635932,57.16958910826883,33.009854308150004,32.109854308150005,1
3.646109858111072,2.054279156077821,4.732299754473647,2.6808810203569156,1.8491076027110016,5.0391876409625045,2.5527574299819595,91.33049200616803,1.0,91.35049200616803,1.0,0.0,0.0,34.59844394324443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308124389828805,0.12013732263884003,0.0,0.0,32.740537713759814,1.0,0.0,0.0,0.0,0.0,2.98,37.59795193707641,25.943077782851432,88.72820362862646,26.051876409625045,61.423535458359744,29.155434621848954,63.92344444290308,29.026635995075345,69.61516017643474,41.271132711906965,27.333077782851433,1
3.784574951550099,4.098768943797413,3.419765431201491,3.001525557169481,3.314222238373163,5.5,3.801437378875247,95.96985360949571,1.0,95.98410581395308,1.0,0.0,0.0,35.87900351259592,1.0,0.0,0.0,0.0,0.0,50.453079360464805,1.0,34.726509714148214,1.0,0.0,0.0,26.901374006790174,1.0,9.342093192810799,0.4252204457355848,87.02500896318789,1.0,2.98,35.13944268410875,28.486246899223854,89.04879718992326,28.556246899223854,84.99434038275159,20.246918919576846,82.70759437984653,20.09014467054593,78.06540540211577,31.494985876937076,30.594985876937077,1
1.5644853281643238,3.644607618710948,5.024782010394971,3.811309019469214,1.9575563527455953,5.432076775614531,4.50364738260978,94.53467672628113,1.0,94.55467672628113,1.0,0.0,0.0,1.0113897242769805,0.029668223064739818,0.0,0.0,48.33792322438547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.26195340322886,1.0,2.98,35.90528817901425,29.4942588353429,77.20111437583527,29.46692897541873,90.01078584441714,30.479354534401306,62.56115163421798,30.479354534401306,60.30464271341556,32.06701617126074,31.167016171260737,1
1.7863970726414813,3.328949575094349,3.5704306892452484,4.275178564716994,2.361932766792466,5.5,3.990882341886815,119.43966383396233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54157563735848,1.0,0.0,0.0,35.31043068924525,1.0,0.0,0.0,29.45964287056601,1.0,0.0,0.0,61.55920188754675,1.0,2.99,22.07069329547166,28.252983191698117,70.36897053849066,28.212983191698115,84.54658611905664,18.81964287056601,80.24983191698117,18.71964287056601,70.42720585471704,30.69324579792453,29.793245797924527,1
4.3875732159882155,3.42248365177825,3.153375745948047,2.8337205004767,2.989022604180505,5.379551464319764,2.051161501430101,114.57414557946439,1.0,0.0,0.0,0.0,0.0,35.18947611705141,1.0,0.0,0.0,0.0,0.0,48.620977395819494,1.0,34.07012723784414,1.0,0.0,0.0,24.25116790788159,0.9551464319764313,24.212962050602535,0.9551464319764313,0.0,0.0,2.99,24.860552316831818,23.14221922170862,84.90706781254153,23.201770686028386,83.18308785918585,16.68497085148636,80.3052168020541,16.417529850532958,77.98910933509102,37.42068453186663,24.919528007627207,1
4.366004474243999,0.9898805962033732,5.112649254745784,3.8458850704473715,3.232725371267758,5.423398506772867,3.0559283577220238,94.89348508132217,1.0,94.91348508132216,1.0,0.0,0.0,34.0177089566441,1.0,0.0,0.0,0.0,0.0,49.09296417886101,1.0,35.87660149322713,1.0,0.0,0.0,30.902573138223808,1.0,0.0,0.0,113.59107463416964,1.0,2.98,35.71347462329484,26.13691641734236,89.88557014633214,26.19691641734236,85.28197611924068,23.080434327911856,83.52525522221691,22.965928357722024,69.99500595659633,29.285928357722025,28.385928357722026,1
1.2280025380604294,4.235406389989679,4.8507057330552685,3.4064713347236557,3.029042102190113,5.379174529718496,4.0970827111569825,96.80729680500515,1.0,96.82729680500516,1.0,0.0,0.0,34.94800253806043,1.0,0.0,0.0,0.0,0.0,0.030346521376560964,0.07057330552688601,0.0,0.0,0.0,0.0,2.1941240688308845,0.07057330552688601,0.0,0.0,84.84804225025519,1.0,2.98,34.68705733055269,30.839187220020644,93.02965347862344,30.93989295307591,66.1433272617303,31.911260823773098,63.36045356830065,31.902792027109868,59.49260719708458,33.412129889467955,32.51212988946796,1
3.9661693393748694,0.9592978908821681,5.253304078786757,3.425379466617308,2.717325736452818,5.328347960606622,2.9586112515258085,95.43489929406334,1.0,95.45489929406334,1.0,0.0,0.0,34.29921012724244,1.0,0.0,0.0,0.0,0.0,49.036871448492704,1.0,36.03442953634176,1.0,0.0,0.0,31.42669592121324,1.0,0.0,0.0,114.4494888879231,1.0,2.98,35.42494064841866,26.129385654521897,89.41070210911784,26.191037693915277,85.3756427575365,23.054692827260947,83.2223541485112,22.934692827260946,68.2062571030146,29.291037693915275,28.391037693915276,1
4.872379576470647,3.7533676529409816,3.317949782352798,2.8233923411764925,3.20645532352954,5.469493617647077,3.148303829411754,90.84405105882338,1.0,90.85405105882339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.883215317647014,1.0,36.36050638235292,1.0,0.0,0.0,31.531671482352735,1.0,0.0,0.0,0.0,0.0,2.98,37.85797447058831,26.777266376470397,70.18858381176418,26.73336765294098,84.30693701764694,23.68374638823545,83.26493617647077,23.56764511176486,68.4684025823538,41.73526553529422,28.147266376470398,1
4.7838882470787825,3.9117508664436436,3.840424325124854,4.296493015442423,2.668388824707878,5.3703329482472695,3.295784056344237,90.70942022871276,1.0,90.72942022871275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.153651927379386,1.0,0.0,0.0,0.0,0.0,32.709382417779395,1.0,0.0,0.0,0.0,0.0,2.98,37.92057451961695,26.983362041735766,73.07089171285335,26.943362041735764,85.91364142403881,32.36331372746183,61.92122991277092,32.23331372746183,72.98251339148607,43.52918916068365,28.357959247912735,1
1.0664677566828455,4.5335001523894025,4.801129278047424,3.3176130801941452,4.0193711791207845,5.479983954536124,2.518161673753981,96.71888676741645,1.0,96.73888676741645,1.0,0.0,0.0,34.903031786148944,1.0,0.0,0.0,0.0,0.0,0.27575870848425044,1.0,4.062079814727756,0.1177414439051524,0.0,0.0,30.994629430436827,1.0,0.0,0.0,67.36748471648313,1.0,2.9788225855609487,34.736435665755096,30.126435665755096,92.39098486887254,30.236435665755096,64.03525825131604,25.85464852368876,66.56642652239093,25.73700335256686,72.47019559335456,32.605258251316044,31.705258251316042,1
2.927870672425371,4.288037305216759,3.774098653455339,3.0717960619918534,2.2923092225609545,5.178588808434973,1.9937137830285134,96.90460518292697,1.0,96.92460518292697,1.0,0.0,0.0,36.104066941903696,1.0,0.0,0.0,0.0,0.0,50.21966010331976,1.0,35.022527460196386,1.0,0.0,0.0,29.273182173102704,1.0,8.081639803524006,0.3290569952574921,80.82025802422025,1.0,2.9767094300474253,34.631629429200466,28.60855046578586,88.74640124491883,28.675259895833285,85.5894868394309,19.109808286754436,81.04377201897003,18.940449737465812,70.4329558604341,31.582482486449813,30.68248248644981,1
3.0291438868691314,2.458567601957341,3.729548392460281,3.6445433135477923,3.39107175907575,5.481927872206618,4.297125046089705,95.67917759566839,1.0,95.69175932821031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.957182305863256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.139042308619352,0.7418267458088308,0.0,0.0,90.86961904538313,1.0,2.98,35.294610731146314,28.511769486035284,70.43512652096022,28.474351218577198,85.92093368855437,28.709942740226452,62.03297608030808,28.620923530729392,67.01193110753094,31.108860823325724,30.208860823325725,1
1.472858827049838,3.995868618258757,5.111824507945919,3.895078429416757,2.4336431212174054,5.452777450295865,4.135322559678675,94.9255490059173,1.0,94.9455490059173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73697841944222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774780098396867,0.32539214708378383,0.0,0.0,82.14577070616957,1.0,2.98,35.69595588968716,29.693887251479325,76.46159216703286,29.660633330008487,89.45548531318663,29.442951993152676,63.076658807100756,29.40715885697346,65.78150964159082,32.23110980118346,31.33110980118346,1
3.9468219507974722,3.652124185245094,3.5124514211346853,4.33735995947855,3.0952579276381775,5.3575707322700366,2.633738211288327,92.10039369610375,1.0,92.12039369610376,1.0,0.0,0.0,23.995652885528447,0.70327235889591,0.0,0.0,0.0,0.0,48.09869105644164,1.0,0.0,0.0,0.0,0.0,32.4859567062268,1.0,0.0,0.0,0.0,0.0,2.98,37.19051585527636,24.517587189600263,83.42522501297772,24.554947149078814,85.49833597107282,33.311214633864985,63.2188796758284,33.18824735745394,74.71717703616628,44.59693841389557,26.158896133158628,1
1.305238722858309,3.389129861738066,5.193788492421752,3.949196721622665,2.430495339003321,5.494368584596375,3.583770599135049,96.53867030930816,1.0,96.55148601700996,1.0,0.0,0.0,9.835267002431578,0.28157077018126475,0.0,0.0,49.18030793937401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.063739525823856,1.0,0.0,0.0,80.29052641231452,1.0,2.9771842922981873,34.83095489143324,28.661534983607858,81.05342311968757,28.649692060625988,87.62160184349246,26.95929936808067,63.03406064522236,26.853667952677043,76.5234042666387,31.304163291680364,30.404163291680366,1
0.9245702242445399,3.7744839753102046,4.328855238689118,4.357719298377223,3.585975693413945,5.5,4.179774576137418,96.65104969137757,1.0,96.67104969137756,1.0,0.0,0.0,35.156209938275516,1.0,0.0,0.0,0.0,0.0,49.31688620986326,1.0,0.0,0.0,0.0,0.0,30.578039792173126,1.0,0.0,0.0,93.78608840534523,1.0,2.98,34.77677349793197,28.254024306586057,90.08746741151768,28.324024306586054,86.98300989920443,29.02310496913776,63.27196020782687,28.912645300413608,77.02025188685954,31.284483975310206,30.384483975310204,1
3.3733844541396882,3.8460196673804785,4.176418035331887,3.446168846181347,2.693780311920178,5.454925410599566,3.2499008263739677,95.25447620074968,1.0,95.26726226623862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.500646720378306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2206550876147,1.0,2.977213934511063,35.52293608101345,29.62363196984295,72.20452620592452,29.580845904354014,85.9279106600642,31.186966418807806,62.24786065488937,31.186966418807806,55.74049921502472,32.19019918397571,31.290199183975705,1
2.613034088563569,4.785870942406876,4.472174465378614,2.980401635203869,2.571107672737668,5.081939119534014,3.0363852831651803,92.88085962318496,1.0,92.90085962318496,1.0,0.0,0.0,4.507117869269006,0.13711949708758764,0.0,0.0,0.0,0.0,49.32793547120344,1.0,39.17749572487523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981371194970876,36.77997182361139,27.42548201091112,75.73609912248813,27.39919396061988,86.01492955902847,34.30615824423773,88.34969836664246,34.30615824423773,55.15317220153423,46.25034088563568,28.844845029862654,1
1.3115568439501537,4.251956574153572,4.200105192158794,3.321136075314977,1.7820828047441246,5.4992846933202,4.755939582670544,97.5298948078412,1.0,97.5498948078412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.120273499612864,1.0,0.0,0.0,35.539852730977685,1.0,0.0,0.0,29.732103843175885,1.0,0.0,0.0,69.75101658963898,1.0,2.97,34.30006311529527,29.381704112972464,72.27791719525588,29.341704112972465,86.49115711374674,19.810294538044623,80.83056803765749,19.700273499612866,70.55343600929125,31.851662036108948,30.951662036108946,1
2.9085118030548296,3.534811539957055,3.9011944542358146,2.6535781189244636,3.3755211695490788,5.42374447367753,3.496485575053681,96.34050430804218,1.0,96.35332858679486,1.0,0.0,0.0,35.09345073096817,1.0,0.0,0.0,0.0,0.0,50.187028849892634,1.0,34.636441364473924,1.0,0.0,0.0,28.749177222067097,1.0,6.837578860248101,0.2824278752684056,87.65006744602759,1.0,2.977175721247316,34.94215361595744,27.94504158868827,89.8834117641714,28.015041588688266,84.97533533139762,19.932314726927526,82.52692094533474,19.779950545637263,73.09739677414609,30.94397452240874,30.043974522408742,1
2.492509262510355,4.930318594861417,4.241123732940426,3.3384267738834055,3.19775253411915,5.068295875568652,2.535206221567375,91.92121758121377,1.0,91.94121758121376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03928871019433,1.0,36.59571251297545,1.0,0.0,0.0,26.621464699805884,0.8295875568652503,0.0,0.0,0.0,0.0,2.98,37.29013089831475,28.020093848273333,71.1245146799522,27.98009384827333,87.15344529890412,25.071052079197145,84.19711779073587,24.963205696804664,64.65469503748017,42.16642380278113,29.381797972704682,1
4.228503869101319,1.4618024312371505,5.181581952152594,4.138098281725872,1.4021676212634044,5.307832378736596,2.7720144710941694,93.55958094684149,1.0,93.57958094684149,1.0,0.0,0.0,34.828683950836684,1.0,0.0,0.0,0.0,0.0,48.9901666159523,1.0,36.35716088837187,1.0,0.0,0.0,31.41,1.0,0.0,0.0,112.9565179434568,1.0,2.98,36.425817907642426,26.55260014020498,88.94429484517762,26.62260014020498,85.89672836943029,23.17402894218834,82.77849040331826,23.05402894218834,68.38321776743744,29.718138679075064,28.818138679075066,1
2.6273550681881748,1.8621005681779423,4.286343227277999,3.062295863637294,2.396224818176237,5.5,4.661011840910176,119.30307088634395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.15330770454747,1.0,0.0,0.0,34.92642011363559,1.0,0.0,0.0,29.80965093182547,1.0,0.0,0.0,73.71091190920068,1.0,2.99,22.15498231819329,27.132568045454235,72.64879902276122,27.092568045454236,84.18466861363218,19.00626634092041,81.09599415910347,18.896266340920405,69.51630170453383,29.627431954545763,28.727431954545764,1
2.8143586412797754,3.6908033073972057,4.008079345022621,3.109482668674982,3.676629750319694,5.5,3.87294546045642,95.60504134246507,1.0,95.62504134246507,1.0,0.0,0.0,34.947008268493015,1.0,0.0,0.0,0.0,0.0,50.028171887123754,1.0,0.0,0.0,0.0,0.0,31.003416520730873,1.0,0.0,0.0,94.03015702009148,1.0,2.98,35.33464461735196,28.163370249680305,90.35245619324218,28.233370249680306,85.5116248217342,28.918504134246508,62.84658347926913,28.80107107652961,75.50702647543281,31.200803307397205,30.300803307397207,1
1.1945429502593115,2.6317319515076507,4.052233681582444,3.7729759465142942,2.599168374399939,5.459835052237366,3.0359518930285887,120.47802062684839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18615807773188,1.0,36.54355326368351,1.0,0.0,0.0,20.650666845398835,0.6652921019780552,0.0,0.0,84.76204143801434,1.0,2.9833470789802194,21.467807555358213,28.51644673631649,69.3977319682638,28.47644673631649,85.4407835018725,23.006522323410913,82.22937455910323,22.933340192193327,63.86016503154333,31.08615807773188,30.18615807773188,1
5.480443598779258,0.6320141951609363,4.50609581733632,2.9795918891230824,2.251730291942211,5.440106463707022,3.948216476204278,93.45447198910114,1.0,93.4664684403109,1.0,0.0,0.0,35.14436552539411,1.0,0.0,0.0,0.0,0.0,49.334063878224214,1.0,0.0,0.0,0.0,0.0,25.77943065334393,0.8003548790234066,0.0,0.0,119.06052370326263,1.0,2.98,36.47975158468362,25.949911280244148,87.79929024195319,26.00991128024415,84.63779062137618,31.08674372825714,60.92980481653713,30.990701142774334,69.39205778492955,29.16390418266368,28.26390418266368,1
1.5061463866977163,3.069291158189949,3.2361463866977163,3.890743479327846,2.72637497007489,5.5,4.220480258432877,120.394922648937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.446986838955254,1.0,0.0,0.0,34.76699838479452,1.0,0.0,0.0,29.30758716199635,1.0,0.0,0.0,58.900445620915086,1.0,2.99,21.517118449402737,27.94941122279817,70.32606095960729,27.90941122279817,84.42543754488767,18.37073193348858,80.73252135677261,18.267358578619174,70.44122373776072,30.372784577667574,29.472784577667575,1
4.926172166341394,3.719667575439118,3.682133464945199,4.305385760396336,2.6826172166341395,5.455703299804837,3.4434036225791966,89.91974447680526,1.0,89.93974447680526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.342178120402345,1.0,0.0,0.0,0.0,0.0,32.60444802732322,1.0,0.0,0.0,0.0,0.0,2.98,38.33497643446931,26.77705035880498,72.44484246809787,26.73705035880498,85.3516199429515,32.091195731872084,61.75582485662813,31.961195731872085,73.09278342891459,43.161029519591644,28.155204662963513,1
